Link,Title,Description,Content,Category,Author,Publish Date,Start
https://tuoitre.vn/duc-tu-choi-gui-ten-lua-tam-xa-ukraine-che-phuong-tay-so-hai-2024091400340033.htm,"Đức từ chối gửi tên lửa tầm xa, Ukraine chê phương Tây 'sợ hãi'","Thủ tướng Đức tuyên bố sẽ không cung cấp tên lửa tầm xa cho Ukraine, cùng lúc ông Zelensky chê bai phương Tây ""sợ hãi"", không dám giúp Kiev bắn hạ tên lửa Nga.",NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,14/09/2024 00:57 GMT+7,36
https://tuoitre.vn/30-000-cong-nhan-boeing-dinh-cong-20240913231613428.htm,30.000 công nhân Boeing đình công,Công nhân các nhà máy Boeing ở phía tây nước Mỹ cùng đình công để phản đối cách đãi ngộ khiến cuộc khủng hoảng thiếu trong ngành hàng không thêm trầm trọng.,NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,13/09/2024 23:29 GMT+7,31
https://tuoitre.vn/49-tu-nhan-ukraine-hoi-huong-ong-zelensky-he-lo-muc-tieu-o-kursk-20240913220454379.htm,"49 tù nhân Ukraine hồi hương, ông Zelensky hé lộ mục tiêu ở Kursk","Ông Zelensky khẳng định chiến dịch tiến công Kursk đã 'kìm chân' quân Nga ở Kharkov và Donetsk, tiết lộ sắp gặp ông Biden để trình 'kế hoạch chiến thắng'.",NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,13/09/2024 22:12 GMT+7,75
https://tuoitre.vn/hop-tac-dua-quan-he-viet-nam-indonesia-len-tam-cao-moi-20240913212527538.htm,Hợp tác đưa quan hệ Việt Nam - Indonesia lên tầm cao mới,"Chiều 13-9 tại Phủ Chủ tịch, Tổng Bí thư, Chủ tịch nước Tô Lâm đã tiếp Tổng thống đắc cử Indonesia Prabowo Subianto thăm làm việc tới Việt Nam.",THANH HIỀN,Thế giới,THANH HIỀN,13/09/2024 21:40 GMT+7,77
https://tuoitre.vn/lanh-dao-cac-nuoc-tin-tuong-viet-nam-se-vuot-qua-duoc-kho-khan-sau-bao-so-3-20240913204438796.htm,Lãnh đạo các nước tin tưởng Việt Nam sẽ vượt qua được khó khăn sau bão số 3,"Những ngày qua, hay tin bão số 3 gây ảnh hưởng nghiêm trọng đến một số tỉnh miền Bắc, lãnh đạo các nước và một số tổ chức quốc tế đã gửi điện thăm hỏi đến lãnh đạo Đảng, Nhà nước và nhân dân Việt Nam.",DUY LINH,Thế giới,DUY LINH,13/09/2024 20:57 GMT+7,40
https://tuoitre.vn/toan-van-tuyen-bo-chung-viet-nam-lao-20240913201120135.htm,Toàn văn tuyên bố chung Việt Nam - Lào,"Tuyên bố chung Việt Nam - Lào sau chuyến thăm của Tổng Bí thư, Chủ tịch nước Lào Thongloun Sisoulith gồm 10 điểm, nhấn mạnh các định hướng lớn tăng cường hơn nữa quan hệ đặc biệt giữa hai nước.",TUỔI TRẺ ONLINE,Thời sự,TUỔI TRẺ ONLINE,13/09/2024 20:40 GMT+7,32
https://tuoitre.vn/campuchia-len-tieng-vu-thuong-nghi-si-bi-my-trung-phat-20240913193852774.htm,Campuchia lên tiếng vụ thượng nghị sĩ bị Mỹ trừng phạt,Phnom Penh lên tiếng việc Mỹ áp lệnh trừng phạt đối với ông Ly Yong Phat - thượng nghị sĩ Campuchia từng được bổ nhiệm làm cố vấn cá nhân của ông Hun Sen.,NGỌC ĐỨC,Thế giới,NGỌC ĐỨC,13/09/2024 19:45 GMT+7,31
https://tuoitre.vn/kieu-bao-gui-trao-600-trieu-dong-dau-tien-ung-ho-dong-bao-vung-bao-lu-20240913184456311.htm,Kiều bào gửi trao 600 triệu đồng đầu tiên ủng hộ đồng bào vùng bão lũ,"Chiều 13-9, Thứ trưởng Bộ Ngoại giao Lê Thị Thu Hằng đã trao Chủ tịch Ủy ban TW Mặt trận Tổ quốc Việt Nam Đỗ Văn Chiến hơn 600 triệu đồng - tấm lòng của kiều bào tại Lào, Nhật, Nga ủng hộ đồng bào chịu ảnh hưởng của bão số 3.",THANH HIỀN,Thế giới,THANH HIỀN,13/09/2024 19:11 GMT+7,80
https://tuoitre.vn/nga-truc-xuat-6-nha-ngoai-giao-anh-bi-cao-buoc-lam-gian-diep-20240913181700152.htm,Nga trục xuất 6 nhà ngoại giao Anh bị cáo buộc làm gián điệp,"Ngày 13-9, Cơ quan An ninh Liên bang Nga (FSB) cho biết đã thu hồi giấy phép của 6 nhà ngoại giao Anh tại Matxcơva có liên quan tới hoạt động gián điệp.",KHÁNH QUỲNH,Thế giới,KHÁNH QUỲNH,13/09/2024 18:32 GMT+7,28
https://tuoitre.vn/tong-bi-thu-chu-tich-nuoc-lao-cam-on-viet-nam-20240913182433887.htm,"Tổng Bí thư, Chủ tịch nước Lào cảm ơn Việt Nam","Ngay sau khi về nước, Tổng Bí thư, Chủ tịch nước Lào Thongloun Sisoulith đã có thư cảm ơn, gửi Tổng Bí thư, Chủ tịch nước Tô Lâm vì sự tiếp đón nồng ấm vừa qua.",DUY LINH,Thế giới,DUY LINH,13/09/2024 18:32 GMT+7,61
https://tuoitre.vn/who-ho-tro-viet-nam-1-trieu-vien-khu-trung-nuoc-va-hang-tram-thung-chua-nuoc-20240913172826551.htm,WHO hỗ trợ Việt Nam 1 triệu viên khử trùng nước và hàng trăm thùng chứa nước,"Tổ chức Y tế thế giới (WHO) vừa vận chuyển cứu trợ khẩn cấp một triệu viên khử trùng nước và 500 thùng chứa nước đến các khu vực chịu thiệt hại nặng nề nhất do mưa bão, lũ lụt tại các tỉnh phía Bắc.",DƯƠNG LIỄU,Thời sự,DƯƠNG LIỄU,13/09/2024 18:00 GMT+7,38
https://tuoitre.vn/quan-doi-han-quoc-do-bo-hon-1-300-camera-vi-nghi-xuat-xu-trung-quoc-20240913173837339.htm,Quân đội Hàn Quốc dỡ bỏ hơn 1.300 camera vì nghi xuất xứ Trung Quốc,Hơn 1.300 camera giám sát tại nhiều căn cứ quân sự ở Hàn Quốc đang được dỡ bỏ sau khi phát hiện thiết bị có nguồn gốc xuất xứ từ Trung Quốc.,HÀ ĐÀO,Thế giới,HÀ ĐÀO,13/09/2024 18:00 GMT+7,100
https://tuoitre.vn/bao-bebinca-suy-yeu-van-con-nguy-co-manh-tro-lai-thanh-bao-cuong-phong-20240913160448111.htm,"Bão Bebinca suy yếu, vẫn còn nguy cơ mạnh trở lại thành bão cuồng phong","Mặc dù hiện tại đã suy yếu, bão Bebinca không loại trừ khả năng mạnh trở lại và chuyển thành bão cuồng phong khi tiến vào khu vực biển Hoa Đông.",KHÁNH QUỲNH,Thế giới,KHÁNH QUỲNH,13/09/2024 16:23 GMT+7,26
https://tuoitre.vn/tong-thong-dac-cu-indonesia-tham-viet-nam-ngay-13-14-9-20240913155943855.htm,"Tổng thống đắc cử Indonesia thăm Việt Nam ngày 13, 14-9","Theo thông báo của Bộ Ngoại giao, Tổng thống đắc cử Indonesia Prabowo Subianto sẽ tới thăm và làm việc tại Việt Nam từ ngày 13 đến 14-9.",THANH HIỀN,Thế giới,THANH HIỀN,13/09/2024 16:17 GMT+7,60
https://tuoitre.vn/96-cong-nhan-nha-may-boeing-o-bo-tay-dinh-cong-20240913154331676.htm,96% công nhân nhà máy Boeing ở Bờ Tây đình công,"Công nhân Hãng chế tạo máy bay Boeing khu vực Bờ Tây đã bỏ phiếu với tỉ lệ áp đảo 96%, để tiến hành đình công.",MINH KHÔI,Thế giới,MINH KHÔI,13/09/2024 15:59 GMT+7,59
https://tuoitre.vn/thuy-dien-se-tra-cho-nguoi-nhap-cu-34-000-usd-tu-nguyen-hoi-huong-20240913143215632.htm,Thụy Điển sẽ trả cho người nhập cư 34.000 USD tự nguyện hồi hương,"Ngày 12-9, Chính phủ Thụy Điển tuyên bố nước này dự kiến tăng mức hỗ trợ tài chính lên tới 34.000 USD cho người nhập cư, nếu họ chấp nhận rời khỏi đây.",KHÁNH QUỲNH,Thế giới,KHÁNH QUỲNH,13/09/2024 15:44 GMT+7,18
https://tuoitre.vn/thu-do-vientiane-cua-lao-phat-canh-bao-lu-lut-do-muc-nuoc-dang-cao-20240913143455054.htm,Thủ đô Vientiane của Lào phát cảnh báo lũ lụt do mực nước dâng cao,"Chính quyền Vientiane vừa phát đi thông báo cảnh báo lũ lụt do mưa lớn và mực nước dâng nhanh từ ngày 12 đến 16-9, dựa trên dự báo của Cục Khí tượng và Thủy văn cùng Ủy hội Sông Mekong.",MINH KHÔI,"Thời sự
Thời tiết",MINH KHÔI,13/09/2024 15:26 GMT+7,37
https://tuoitre.vn/vi-sao-ong-trump-tu-choi-tranh-luan-lan-2-voi-ba-harris-2024091313191639.htm,Vì sao ông Trump từ chối tranh luận lần 2 với bà Harris?,Ông Trump tự tuyên bố chiến thắng trong cuộc tranh luận lần 1 với bà Harris ngày 10-9 và do đó không cần phải tranh luận lần 2.,MINH KHÔI,Thế giới,MINH KHÔI,13/09/2024 14:13 GMT+7,12
https://tuoitre.vn/quan-chuc-chong-toi-pham-hang-dau-cua-anh-bi-trom-vi-khi-di-du-hoi-nghi-20240913131001782.htm,Quan chức chống tội phạm hàng đầu của Anh bị trộm ví khi đi dự hội nghị,"Câu chuyện bà Diana Johnson, quốc vụ khanh phụ trách cảnh sát, cứu hỏa và phòng chống tội phạm Anh, bị trộm ví khi đi dự hội nghị đang gây chú ý trên truyền thông Anh.",THANH BÌNH,Thế giới,THANH BÌNH,13/09/2024 14:03 GMT+7,74
https://tuoitre.vn/dai-tuong-phan-van-giang-phat-bieu-tai-dien-dan-huong-son-bac-kinh-20240913131747333.htm,Đại tướng Phan Văn Giang phát biểu tại Diễn đàn Hương Sơn Bắc Kinh,"Ngày 13-9, Đại tướng Phan Văn Giang - ủy viên Bộ Chính trị, phó bí thư Quân ủy Trung ương, bộ trưởng Bộ Quốc phòng - đã dự và phát biểu tại Diễn đàn Hương Sơn Bắc Kinh lần thứ 11 tại Trung Quốc.",THANH HIỀN,Thế giới,THANH HIỀN,13/09/2024 13:59 GMT+7,38
https://tuoitre.vn/ti-phu-elon-musk-lai-gay-han-goi-chinh-phu-uc-la-phat-xit-20240913111028522.htm,"Tỉ phú Elon Musk lại 'gây hấn', gọi Chính phủ Úc là 'phát xít'",Phát ngôn gọi Chính phủ Úc là 'những kẻ phát xít' của tỉ phú Elon Musk đã vấp phải chỉ trích từ các nhà lập pháp.,HÀ ĐÀO,Thế giới,HÀ ĐÀO,13/09/2024 12:23 GMT+7,32
https://tuoitre.vn/my-thu-hoi-hon-141-000-hop-nuoc-ep-tao-chua-thach-tin-vuot-muc-cho-phep-20240913114618109.htm,Mỹ thu hồi hơn 141.000 hộp nước ép táo chứa thạch tín vượt mức cho phép,"Cục Quản lý Thực phẩm và Dược phẩm Mỹ (FDA) cho biết các sản phẩm nước ép táo bị thu hồi chứa hàm lượng thạch tín vượt mức cho phép, có khả năng gây hại cho sức khỏe người dùng.",KHÁNH QUỲNH,Thế giới,KHÁNH QUỲNH,13/09/2024 12:21 GMT+7,41
https://tuoitre.vn/ngoai-truong-my-chia-se-voi-viet-nam-ve-thiet-hai-do-bao-so-3-20240913114331867.htm,Ngoại trưởng Mỹ chia sẻ với Việt Nam về thiệt hại do bão số 3,"Ngày 12-9 (giờ Mỹ), Ngoại trưởng Mỹ Antony Blinken đã có tuyên bố chia sẻ với người dân Việt Nam về những thiệt hại do bão số 3 (bão Yagi) gây ra, đồng thời khẳng định những hỗ trợ của Mỹ.",THANH HIỀN,Thế giới,THANH HIỀN,13/09/2024 12:11 GMT+7,46
https://tuoitre.vn/trung-quoc-neu-giai-phap-duy-nhat-cho-xung-dot-nga-ukraine-20240913112608493.htm,Trung Quốc nêu 'giải pháp duy nhất' cho xung đột Nga - Ukraine,"Ngày 13-9, Bộ trưởng Quốc phòng Trung Quốc Đổng Quân (Dong Jun) nói rằng 'đàm phán' là giải pháp duy nhất cho các cuộc xung đột như xung đột Nga - Ukraine và cuộc chiến ở Dải Gaza.",THANH BÌNH,Thế giới,THANH BÌNH,13/09/2024 11:51 GMT+7,68
https://tuoitre.vn/bau-cu-my-kho-luong-viet-nam-can-chu-dong-kich-ban-de-don-co-hoi-20240913153905454.htm,"Bầu cử Mỹ khó lường, Việt Nam cần chủ động kịch bản để đón cơ hội","Việc kết nối, tận dụng các mối quan hệ đối tác với Mỹ sẽ là chìa khóa để Việt Nam tiếp tục tăng trưởng và phát triển bền vững trong bối cảnh thay đổi chính trị toàn cầu.",N.BÌNH,Thế giới,"N.BÌNH
và 4 tác giả khác",13/09/2024 11:47 GMT+7,100
https://tuoitre.vn/lan-dau-tien-co-phi-hanh-gia-tu-nhan-di-bo-ngoai-khong-gian-20240913104601485.htm,Lần đầu tiên có phi hành gia tư nhân đi bộ ngoài không gian,"Ngày 12-9, các phi hành gia tư nhân trên tàu vũ trụ Crew Dragon cải tiến của Tập đoàn Công nghệ không gian SpaceX đã đi bộ ra ngoài không gian, đánh dấu bước tiến lớn của ngành công nghiệp vũ trụ thương mại.",TTXVN,Khoa học,TTXVN,13/09/2024 11:04 GMT+7,62
https://tuoitre.vn/vi-sao-trieu-tien-lan-dau-cong-bo-hinh-anh-co-so-lam-giau-uranium-20240913100805331.htm,Vì sao Triều Tiên lần đầu công bố hình ảnh cơ sở làm giàu uranium?,Hình ảnh cho thấy nhà lãnh đạo Triều Tiên Kim Jong Un thị sát cơ sở làm giàu uranium. Ông kêu gọi tăng thêm số máy ly tâm để tăng cường kho vũ khí hạt nhân của nước này.,THANH BÌNH,Thế giới,THANH BÌNH,13/09/2024 10:48 GMT+7,48
https://tuoitre.vn/giac-mo-phu-internet-toan-cau-cua-starlink-20240913094448313.htm,Giấc mơ phủ Internet toàn cầu của Starlink,"Mạng Internet vệ tinh Starlink của tỉ phú Elon Musk đang tăng tốc sản xuất và mở rộng dịch vụ, chuẩn bị giấc mơ chinh phục và phủ sóng Internet vệ tinh trên toàn cầu.",THANH HIỀN,Công nghệ,THANH HIỀN,13/09/2024 10:39 GMT+7,77
https://tuoitre.vn/tieu-hanh-tinh-lon-sap-bay-qua-trai-dat-nhanh-gap-26-lan-van-toc-am-thanh-20240913102121096.htm,"Tiểu hành tinh lớn sắp bay qua Trái đất, nhanh gấp 26 lần vận tốc âm thanh","Tiểu hành tinh 2024 ON, có kích cỡ tòa nhà chọc trời, sẽ bay vụt qua Trái đất với vận tốc gấp khoảng 26 lần vận tốc âm thanh vào ngày 17-9.",ANH THƯ,Khoa học,ANH THƯ,13/09/2024 10:28 GMT+7,61
https://tuoitre.vn/ong-trump-bat-ngo-nhan-tin-vui-trong-vu-an-o-bang-georgia-20240913091904414.htm,Ông Trump bất ngờ nhận tin vui trong vụ án ở bang Georgia,Thẩm phán bang Georgia đã hủy bỏ 2 cáo buộc hình sự đối với cựu tổng thống Mỹ Donald Trump liên quan vụ án can thiệp bầu cử năm 2020.,THANH BÌNH,Thế giới,THANH BÌNH,13/09/2024 09:54 GMT+7,14
https://tuoitre.vn/ong-putin-canh-bao-phuong-tay-sap-doi-dau-truc-tiep-voi-nga-20240913081702465.htm,Ông Putin cảnh báo phương Tây sắp đối đầu trực tiếp với Nga,"Tổng thống Nga, ông Putin, cảnh báo Matxcơva sẽ không ngồi yên nếu phương Tây bật đèn xanh cho Ukraine sử dụng vũ khí tầm xa tấn công lãnh thổ chính của nước này.",DUY LINH,Thế giới,DUY LINH,13/09/2024 09:04 GMT+7,84
https://tuoitre.vn/tim-thay-buc-anh-co-thu-tuong-anh-churchill-bi-danh-cap-2024091308014282.htm,Tìm thấy bức ảnh cố Thủ tướng Anh Churchill bị đánh cắp,"Ngày 11-9, cảnh sát Canada cho biết bức ảnh chân dung nổi tiếng cố Thủ tướng Anh Winston Churchill đang cau mày, bị đánh cắp tại một khách sạn ở Ottawa, đã được tìm thấy ở Ý.",TTXVN,Văn hóa,TTXVN,13/09/2024 08:04 GMT+7,85
https://tuoitre.vn/thuy-si-cu-chuyen-gia-ung-ho-1-trieu-franc-giup-viet-nam-khac-phuc-hau-qua-bao-so-3-20240913072734884.htm,"Thụy Sĩ cử chuyên gia, ủng hộ 1 triệu franc giúp Việt Nam khắc phục hậu quả bão số 3","Thụy Sĩ sẽ cử 6 chuyên gia đến Việt Nam, đồng thời cung cấp 1 triệu franc để hỗ trợ người dân bị ảnh hưởng bởi bão số 3 (bão Yagi) vừa qua.",DUY LINH,Thế giới,DUY LINH,13/09/2024 07:32 GMT+7,58
https://tuoitre.vn/tin-tuc-the-gioi-13-9-ba-harris-vuot-len-ong-trump-khong-muon-tranh-luan-nua-2024091306462698.htm,"Tin tức thế giới 13-9: Bà Harris vượt lên, ông Trump không muốn tranh luận nữa",Bà Harris vượt lên ông Trump trong thăm dò; Ông Trump không muốn có thêm tranh luận trực tiếp; Ông Kim Jong Un thăm cơ sở làm giàu uranium; Ukraine tố Nga đánh trúng tàu chở ngũ cốc... là một số tin tức thế giới đáng chú ý sáng 13-9.,DUY LINH,Thế giới,DUY LINH,13/09/2024 06:58 GMT+7,17
https://tuoitre.vn/iran-trieu-tap-dai-su-4-nuoc-chau-au-20240912224945104.htm,Iran triệu tập đại sứ 4 nước châu Âu,"Bộ Ngoại giao Iran triệu tập đại sứ Anh, Pháp, Đức và Hà Lan sau khi các nước châu Âu áp biện pháp trừng phạt mới lên quốc gia này liên quan cáo buộc Tehran chuyển tên lửa đạn đạo cho Nga.",THANH BÌNH,Thế giới,THANH BÌNH,12/09/2024 23:13 GMT+7,42
https://tuoitre.vn/ro-tin-nga-bat-dau-phan-cong-o-vung-kursk-giai-phong-nhieu-khu-dinh-cu-20240912205531971.htm,"Rộ tin Nga bắt đầu phản công ở vùng Kursk, giải phóng nhiều khu định cư","Ngày 12-9, Bộ Quốc phòng Nga thông báo các lực lượng nước này đã giải phóng 10 khu định cư ở vùng Kursk trong hai ngày qua.",THANH BÌNH,Thế giới,THANH BÌNH,12/09/2024 21:28 GMT+7,81
https://tuoitre.vn/bi-thu-thanh-uy-tp-hcm-hoi-kien-tong-bi-thu-chu-tich-nuoc-lao-20240912201241715.htm,"Bí thư Thành ủy TP.HCM hội kiến Tổng Bí thư, Chủ tịch nước Lào","Chiều 12-9, Ủy viên Bộ Chính trị, Bí thư Thành ủy TP.HCM Nguyễn Văn Nên đã hội kiến với Tổng Bí thư, Chủ tịch nước Lào Thongloun Sisoulith.",TRẦN PHƯƠNG,Thế giới,TRẦN PHƯƠNG,12/09/2024 20:24 GMT+7,19
https://tuoitre.vn/muc-nuoc-nhieu-con-song-o-quang-tay-trung-quoc-vuot-bao-dong-20240912190432475.htm,"Mực nước nhiều con sông ở Quảng Tây, Trung Quốc vượt báo động","Từ 8h sáng 11-9 tới 8h sáng 12-9, mưa vừa đến mưa to đã xảy ra ở nhiều thành phố của Quảng Tây, Trung Quốc như Bách Sắc, Khâm Châu, Ngọc Lâm, Nam Ninh và Phòng Thành Cảng.",BÌNH AN,Thế giới,BÌNH AN,12/09/2024 19:54 GMT+7,55
https://tuoitre.vn/tan-dai-su-trung-quoc-da-den-viet-nam-20240912172711072.htm,Tân đại sứ Trung Quốc đã đến Việt Nam,"Ông Hà Vĩ, tân đại sứ Trung Quốc tại Việt Nam, đã đến Hà Nội ngày 11-9. Ông là đại sứ thứ 19 của Trung Quốc kể từ khi hai nước thiết lập quan hệ ngoại giao năm 1950.",DUY LINH,Thế giới,DUY LINH,12/09/2024 17:45 GMT+7,11
https://tuoitre.vn/bao-moi-ngoai-khoi-philippines-ngay-cang-manh-20240912145515415.htm,Bão mới ngoài khơi Philippines ngày càng mạnh,"Bão Bebinca có khả năng sẽ chuyển thành bão cuồng phong và tiến vào khu vực dự báo của Philippines vào tối 13-9 hoặc sáng 14-9 giờ địa phương, gây mưa dông nhiều nơi.",KHÁNH QUỲNH,Thế giới,KHÁNH QUỲNH,12/09/2024 16:33 GMT+7,90
https://tuoitre.vn/lu-lut-kinh-hoang-o-lao-thai-lan-myanmar-sau-bao-yagi-nguoi-dan-phai-leo-mai-nha-20240912133959044.htm,"Lũ lụt kinh hoàng ở Lào, Thái Lan, Myanmar sau bão Yagi, người dân phải leo mái nhà","Lào, Thái Lan và Myanmar đang hứng chịu đợt lũ lụt tràn vào sau bão Yagi - cơn bão mạnh nhất trong nhiều thập kỷ khiến nhiều người chết.",UYÊN PHƯƠNG,Thế giới,UYÊN PHƯƠNG,12/09/2024 16:18 GMT+7,63
https://tuoitre.vn/canh-bao-phat-5-doanh-thu-toan-cau-cac-nen-tang-mang-neu-khong-ngan-tin-gia-20240912152849855.htm,Cảnh báo phạt 5% doanh thu toàn cầu các nền tảng mạng nếu không ngăn tin giả,Úc thông báo sẽ phạt các nền tảng truyền thông xã hội 5% doanh thu toàn cầu nếu không ngăn chặn được sự lan truyền thông tin sai sự thật trên nền tảng của mình.,TTXVN,Giả - Thật,TTXVN,12/09/2024 15:31 GMT+7,84
https://tuoitre.vn/malaysia-giai-cuu-hon-400-tre-em-bi-bao-hanh-lam-dung-trong-cac-co-so-tu-thien-20240912122540205.htm,"Malaysia giải cứu hơn 400 trẻ em bị bạo hành, lạm dụng trong các cơ sở từ thiện","Cảnh sát Malaysia vừa giải cứu hơn 400 trẻ em bị bạo hành, lạm dụng trong các cơ sở từ thiện ở nước này.",HÀ ĐÀO,Thế giới,HÀ ĐÀO,12/09/2024 15:30 GMT+7,74
https://tuoitre.vn/han-quoc-ho-tro-2-trieu-usd-cho-nan-nhan-bao-yagi-asean-san-sang-gop-suc-20240912130941584.htm,"Hàn Quốc hỗ trợ 2 triệu USD cho nạn nhân bão Yagi, ASEAN sẵn sàng góp sức","Hàn Quốc ngày 12-9 thông báo hỗ trợ 2 triệu USD cho nạn nhân bão Yagi ở Việt Nam, trong khi các bộ trưởng Ngoại giao ASEAN khẳng định sẵn sàng đóng góp cho nỗ lực cứu trợ.",THANH HIỀN,Thế giới,"THANH HIỀN
và 1 tác giả khác",12/09/2024 14:35 GMT+7,66
https://tuoitre.vn/guardian-anh-cho-phep-ukraine-dung-ten-lua-storm-shadow-tan-cong-tam-xa-lanh-tho-nga-20240912115916779.htm,Guardian: Anh cho phép Ukraine dùng tên lửa Storm Shadow tấn công tầm xa lãnh thổ Nga,Các nguồn tin từ Chính phủ Anh của báo Guardian cho biết nước này đã quyết định cho phép Ukraine sử dụng tên lửa hành trình Storm Shadow tấn công vào các mục tiêu bên trong nước Nga.,THANH HIỀN,Thế giới,THANH HIỀN,12/09/2024 14:33 GMT+7,100
https://tuoitre.vn/bao-francine-do-bo-my-bao-dong-khan-cap-ve-lu-quet-20240912120133416.htm,"Bão Francine đổ bộ Mỹ, báo động khẩn cấp về lũ quét","Tình trạng khẩn cấp về lũ quét đã được ban bố với New Orleans, thành phố lớn nhất bang Louisiana do ảnh hưởng của bão Francine.",THANH BÌNH,Thế giới,THANH BÌNH,12/09/2024 13:09 GMT+7,88
https://tuoitre.vn/mua-bao-lu-cong-dong-day-cam-xuc-nhung-cung-can-canh-giac-keo-bi-ton-thuong-vi-tin-gia-tin-sai-2024091212564833.htm,Mùa bão lũ: Cộng đồng đầy cảm xúc nhưng cũng cần cảnh giác kẻo bị tổn thương vì tin giả tin sai,"Tin giả, tin gây hiểu lầm, tin cố tình sai lệch... từ lâu đã là vấn nạn gây nhiễu loạn thông tin, đặc biệt là vào những thời điểm nhạy cảm như mùa bão lũ, tin giả cũng lợi dụng cảm xúc cộng đồng để gây hoang mang.",NHÃ XUÂN,Giả - Thật,NHÃ XUÂN,12/09/2024 13:07 GMT+7,3
https://tuoitre.vn/cuu-tong-thong-peru-alberto-fujimori-qua-doi-o-tuoi-86-20240912104425263.htm,Cựu tổng thống Peru gốc Nhật Alberto Fujimori qua đời ở tuổi 86,"Cựu tổng thống Peru Alberto Fujimori, cầm quyền tại Peru từ năm 1990-2000, qua đời hôm 11-9 sau một thời gian chiến đấu với căn bệnh ung thư, hưởng thọ 86 tuổi.",THANH HIỀN,Thế giới,THANH HIỀN,12/09/2024 12:33 GMT+7,35
https://tuoitre.vn/hon-67-trieu-khan-gia-xem-tranh-luan-trump-harris-qua-truyen-hinh-2024091209571869.htm,Người Mỹ xem tranh luận Trump - Harris qua truyền hình cao hơn tranh luận Trump - Biden,"Dữ liệu do Nielsen công bố ngày 11-9 cho biết cuộc tranh luận Trump - Harris đã thu hút 67,1 triệu người Mỹ xem qua truyền hình, vượt đáng kể lượng người xem tranh luận Trump - Biden hồi tháng 6.",THANH HIỀN,Thế giới,THANH HIỀN,12/09/2024 12:13 GMT+7,42
https://tuoitre.vn/thai-lan-canh-bao-mua-lon-lu-quet-tai-48-tinh-thanh-do-anh-huong-bao-yagi-20240912101146416.htm,"Thái Lan cảnh báo mưa lớn, lũ quét tại 48 tỉnh, thành do ảnh hưởng bão Yagi","Thái Lan cảnh báo người dân tại 48 tỉnh, thành của nước này, gồm cả Bangkok, về khả năng xảy ra mưa lớn và lũ quét từ ngày 13 tới 18-9.",THANH BÌNH,Thế giới,THANH BÌNH,12/09/2024 11:05 GMT+7,16
https://tuoitre.vn/nhat-ban-danh-bat-ca-voi-vay-sau-gan-50-nam-gioi-bao-ton-lo-lang-20240912104941862.htm,"Nhật Bản đánh bắt cá voi vây sau gần 50 năm, giới bảo tồn lo lắng","Chính phủ Nhật Bản cho phép các công ty đánh bắt tối đa 376 con cá voi trong năm nay, trong đó có 59 con cá voi vây.",TTXVN,Khoa học,TTXVN,12/09/2024 10:57 GMT+7,33
https://tuoitre.vn/trieu-tien-phong-nhieu-ten-lua-dan-dao-ra-bien-lan-dau-sau-hon-2-thang-20240912091131916.htm,"Triều Tiên phóng nhiều tên lửa đạn đạo ra biển, lần đầu sau hơn 2 tháng","Ngày 12-9, Triều Tiên phóng nhiều tên lửa đạn đạo tầm ngắn ra ngoài khơi phía đông nước này, là vụ phóng đầu tiên sau hơn hai tháng.",THANH BÌNH,Thế giới,THANH BÌNH,12/09/2024 10:37 GMT+7,36
https://tuoitre.vn/cuc-dien-bau-cu-my-hau-tranh-luan-trump-harris-20240912084951528.htm,Cục diện bầu cử Mỹ hậu tranh luận Trump - Harris,"Bà Harris được đánh giá thể hiện tốt hơn ông Trump trong cuộc tranh luận tối 10-9 (giờ Mỹ), nhưng việc chiến thắng tranh luận không đồng nghĩa sẽ chiến thắng cuộc bầu cử.",BÌNH AN,Thế giới,"BÌNH AN
và 1 tác giả khác",12/09/2024 10:36 GMT+7,43
https://tuoitre.vn/hong-kong-huong-ve-dong-nam-a-20240912085720335.htm,Hong Kong hướng về Đông Nam Á,"Trong bối cảnh bức tranh kinh tế toàn cầu có nhiều thay đổi, khu vực Đông Nam Á nổi lên như một thị trường đầy tiềm năng, có thể đóng vai trò quan trọng trong các nỗ lực kết nối và hợp tác, bao gồm sáng kiến Vành đai và Con đường (BRI).",NHẬT ĐĂNG,Thế giới,NHẬT ĐĂNG,12/09/2024 10:36 GMT+7,13
https://tuoitre.vn/nha-trang-len-tieng-vu-tong-thong-biden-doi-mu-trump-2024-20240912085651893.htm,Nhà Trắng lên tiếng vụ Tổng thống Biden đội mũ 'Trump 2024',Phó thư ký báo chí Nhà Trắng đã ngay lập tức lên tiếng giải thích khi bức ảnh Tổng thống Biden đội chiếc mũ đỏ với dòng chữ 'Trump 2024' hôm 11-9 lan truyền khắp mạng.,THANH HIỀN,Thế giới,THANH HIỀN,12/09/2024 09:28 GMT+7,21
